Provider,ClaimCount,total_reimbursed,mean_claim_amount,max_claim_amount,InpatientReimbursement,OutpatientReimbursement,Inp_Outp_Reimbursement_Ratio,AvgAge,PercDeceased,Avg_ChronicCond_Alzheimer,Avg_ChronicCond_Heartfailure,Avg_ChronicCond_KidneyDisease,Avg_ChronicCond_Cancer,Avg_ChronicCond_ObstrPulmonary,Avg_ChronicCond_Depression,Avg_ChronicCond_Diabetes,Avg_ChronicCond_IschemicHeart,Avg_ChronicCond_Osteoporasis,Avg_ChronicCond_rheumatoidarthritis,Avg_ChronicCond_stroke,UniqueDiagnosisCodeCount,UniqueProcedureCodeCount,TotalClaimCount,AvgMonthlyClaimCount,MaxMonthlyClaimCount,TotalReimbursementOverall,AvgMonthlyReimbursement,MaxMonthlyReimbursement,UniqueAttendingPhysicians,UniqueOperatingPhysicians,UniqueOtherPhysicians,UniqueStates,UniqueCounties,PotentialFraud
PRV51081,196.0,123740.0,631.3265306122449,48000.0,79000.0,44740.0,1.7657577112203844,71.72448979591837,0.0,1.5153061224489797,1.3571428571428572,1.4846938775510203,1.913265306122449,1.729591836734694,1.5561224489795915,1.3316326530612246,1.183673469387755,1.7142857142857142,1.719387755102041,1.862244897959184,344.0,5.0,196.0,15.076923076923077,22.0,123740.0,9518.46153846154,50530.0,3.0,2.0,0.0,2.0,7.0,No
PRV51082,33.0,5460.0,165.45454545454547,1000.0,0.0,5460.0,0.0,72.15151515151516,0.0,1.606060606060606,1.5757575757575757,1.6363636363636365,1.9393939393939397,1.818181818181818,1.6363636363636365,1.1515151515151516,1.3636363636363635,1.7575757575757576,1.818181818181818,1.9090909090909087,63.0,0.0,33.0,3.3,5.0,5460.0,546.0,1360.0,9.0,0.0,6.0,1.0,6.0,No
PRV51083,88.0,17830.0,202.6136363636364,3300.0,0.0,17830.0,0.0,74.61363636363636,0.0,1.5909090909090908,1.3863636363636365,1.5227272727272727,1.8636363636363635,1.693181818181818,1.4886363636363635,1.2840909090909092,1.193181818181818,1.6704545454545454,1.7386363636363635,1.8863636363636365,157.0,0.0,88.0,7.333333333333333,11.0,17830.0,1485.8333333333333,4910.0,18.0,0.0,15.0,3.0,15.0,No
PRV51084,103.0,214780.0,2085.242718446602,45000.0,191000.0,23780.0,8.031959629941127,71.72815533980582,0.0,1.5339805825242718,1.4174757281553398,1.6019417475728157,1.922330097087379,1.7184466019417477,1.6601941747572817,1.194174757281553,1.2621359223300972,1.7281553398058251,1.5922330097087378,1.883495145631068,234.0,9.0,103.0,8.583333333333334,13.0,214780.0,17898.333333333332,69460.0,32.0,9.0,15.0,2.0,17.0,Yes
PRV51086,138.0,446090.0,3232.536231884058,57000.0,413000.0,33090.0,12.481112118464791,74.19565217391305,0.0,1.6666666666666667,1.427536231884058,1.5217391304347827,1.8478260869565215,1.6594202898550725,1.5434782608695652,1.2826086956521738,1.2173913043478262,1.7536231884057971,1.7246376811594204,1.9275362318840576,329.0,20.0,138.0,11.5,15.0,446090.0,37174.16666666666,91590.0,24.0,8.0,16.0,3.0,19.0,No
PRV51089,227.0,230870.0,1017.0484581497798,41000.0,177000.0,53870.0,3.285687766846111,70.6784140969163,0.0,1.6607929515418502,1.4361233480176212,1.5462555066079295,1.854625550660793,1.7004405286343611,1.550660792951542,1.330396475770925,1.2555066079295154,1.6519823788546255,1.7136563876651982,1.894273127753304,416.0,13.0,227.0,17.46153846153846,24.0,230870.0,17759.23076923077,43070.0,71.0,12.0,41.0,5.0,40.0,No
PRV51090,7.0,5830.0,832.8571428571429,3300.0,0.0,5830.0,0.0,71.28571428571429,0.0,1.8571428571428568,1.7142857142857142,1.7142857142857142,1.5714285714285714,1.8571428571428568,1.7142857142857142,1.1428571428571428,1.2857142857142858,1.5714285714285714,1.2857142857142858,2.0,14.0,0.0,7.0,1.1666666666666667,2.0,5830.0,971.6666666666666,3300.0,3.0,0.0,1.0,1.0,3.0,No
PRV51091,43.0,9250.0,215.11627906976744,2100.0,0.0,9250.0,0.0,68.48837209302326,0.0,1.7209302325581397,1.3255813953488371,1.6744186046511629,1.8837209302325584,1.6511627906976745,1.4651162790697674,1.3255813953488371,1.186046511627907,1.7209302325581397,1.627906976744186,1.8604651162790695,83.0,0.0,43.0,3.583333333333333,7.0,9250.0,770.8333333333334,2290.0,19.0,0.0,13.0,2.0,14.0,No
PRV51093,9.0,13710.0,1523.3333333333333,11000.0,11000.0,2710.0,4.059040590405904,75.33333333333333,0.0,1.6666666666666667,1.5555555555555556,1.5555555555555556,1.8888888888888888,1.5555555555555556,1.5555555555555556,1.3333333333333333,1.1111111111111112,1.5555555555555556,1.6666666666666667,1.8888888888888888,31.0,2.0,9.0,1.125,2.0,13710.0,1713.75,11030.0,6.0,1.0,4.0,2.0,4.0,No
PRV51096,5.0,3200.0,640.0,2100.0,0.0,3200.0,0.0,84.4,0.0,1.4,1.2,1.4,2.0,1.8,1.4,1.2,1.4,1.6,1.8,2.0,8.0,0.0,5.0,1.25,2.0,3200.0,800.0,2500.0,3.0,0.0,2.0,1.0,4.0,No
PRV51097,123.0,41110.0,334.2276422764228,3500.0,0.0,41110.0,0.0,70.3170731707317,0.0,1.6341463414634143,1.6016260162601623,1.6666666666666667,1.8617886178861789,1.7398373983739837,1.6829268292682926,1.2845528455284554,1.2439024390243902,1.6910569105691058,1.8211382113821135,1.9268292682926829,226.0,0.0,123.0,9.461538461538462,13.0,41110.0,3162.3076923076924,5550.0,1.0,0.0,1.0,1.0,8.0,No
PRV51098,4.0,300.0,75.0,200.0,0.0,300.0,0.0,81.5,0.0,2.0,1.0,1.5,1.75,1.5,1.5,1.0,1.0,1.75,1.25,1.75,9.0,0.0,4.0,1.3333333333333333,2.0,300.0,100.0,210.0,2.0,0.0,2.0,1.0,2.0,No
PRV51100,5.0,78000.0,15600.0,33000.0,78000.0,0.0,78000.0,70.0,0.0,1.8,1.2,1.6,2.0,1.8,1.8,1.4,1.2,2.0,1.6,2.0,41.0,4.0,5.0,1.6666666666666667,3.0,78000.0,26000.0,42000.0,3.0,1.0,0.0,1.0,2.0,No
PRV51101,3.0,16600.0,5533.333333333333,13000.0,16600.0,0.0,16600.0,56.333333333333336,0.0,1.3333333333333333,1.0,1.0,2.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,22.0,1.0,3.0,1.5,2.0,16600.0,8300.0,13000.0,1.0,1.0,0.0,1.0,3.0,No
PRV51102,12.0,148000.0,12333.333333333334,47000.0,148000.0,0.0,148000.0,79.5,0.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.9166666666666667,1.75,1.6666666666666667,1.25,1.0833333333333333,1.9166666666666667,1.5,1.8333333333333333,86.0,8.0,12.0,1.7142857142857142,3.0,148000.0,21142.85714285714,53000.0,3.0,1.0,0.0,1.0,2.0,No
PRV51103,6.0,440.0,73.33333333333333,200.0,0.0,440.0,0.0,76.5,0.0,1.5,1.3333333333333333,1.0,2.0,1.5,1.1666666666666667,1.0,1.0,1.3333333333333333,1.0,2.0,8.0,0.0,6.0,1.0,1.0,440.0,73.33333333333333,200.0,2.0,0.0,2.0,1.0,1.0,Yes
PRV51104,11.0,1800.0,163.63636363636363,700.0,0.0,1800.0,0.0,78.0909090909091,0.0,1.3636363636363635,1.181818181818182,1.818181818181818,2.0,1.5454545454545454,1.5454545454545454,1.2727272727272727,1.0909090909090908,1.5454545454545454,1.6363636363636365,2.0,25.0,0.0,11.0,1.2222222222222223,2.0,1800.0,200.0,700.0,2.0,0.0,2.0,1.0,1.0,No
PRV51105,12.0,6540.0,545.0,1800.0,0.0,6540.0,0.0,75.58333333333333,0.0,1.5,1.1666666666666667,1.4166666666666667,1.75,1.6666666666666667,1.5833333333333333,1.0833333333333333,1.3333333333333333,1.6666666666666667,1.75,2.0,28.0,0.0,12.0,2.0,3.0,6540.0,1090.0,1900.0,2.0,0.0,2.0,1.0,1.0,No
PRV51108,19.0,156000.0,8210.526315789473,22000.0,156000.0,0.0,156000.0,71.47368421052632,0.0,1.4210526315789471,1.3157894736842106,1.3157894736842106,1.7894736842105263,1.4210526315789471,1.5263157894736843,1.1578947368421053,1.105263157894737,1.4736842105263157,1.7894736842105263,1.736842105263158,107.0,5.0,19.0,2.7142857142857144,4.0,156000.0,22285.714285714286,50000.0,6.0,3.0,0.0,1.0,5.0,No
PRV51109,3.0,18000.0,6000.0,8000.0,18000.0,0.0,18000.0,55.66666666666666,0.0,1.3333333333333333,1.3333333333333333,1.0,2.0,1.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.6666666666666667,25.0,3.0,3.0,1.0,1.0,18000.0,6000.0,8000.0,1.0,2.0,0.0,1.0,2.0,No
PRV51110,5.0,27000.0,5400.0,9000.0,27000.0,0.0,27000.0,67.4,0.0,1.4,1.2,1.2,2.0,1.8,1.2,1.0,1.0,1.8,1.8,2.0,40.0,4.0,5.0,1.25,2.0,27000.0,6750.0,11000.0,3.0,3.0,0.0,3.0,5.0,No
PRV51111,132.0,54860.0,415.6060606060606,7010.0,0.0,54860.0,0.0,72.22727272727273,0.0,1.628787878787879,1.4545454545454546,1.4772727272727273,1.7954545454545454,1.7121212121212122,1.5909090909090908,1.2348484848484849,1.3106060606060606,1.7121212121212122,1.7272727272727273,1.8636363636363635,246.0,0.0,132.0,11.0,14.0,54860.0,4571.666666666667,11930.0,4.0,0.0,2.0,1.0,4.0,No
PRV51112,298.0,104960.0,352.2147651006711,4100.0,0.0,104960.0,0.0,70.80872483221476,0.0,1.6241610738255037,1.429530201342282,1.5671140939597314,1.8624161073825505,1.7147651006711409,1.6073825503355703,1.2651006711409396,1.2718120805369129,1.6778523489932886,1.6711409395973154,1.9261744966442955,425.0,0.0,298.0,22.923076923076923,37.0,104960.0,8073.846153846154,16900.0,7.0,0.0,6.0,1.0,6.0,No
PRV51113,128.0,45910.0,358.671875,3300.0,0.0,45910.0,0.0,70.484375,0.0,1.625,1.46875,1.59375,1.8828125,1.640625,1.7265625,1.265625,1.1796875,1.6875,1.6484375,1.9609375,222.0,0.0,128.0,9.846153846153848,18.0,45910.0,3531.538461538461,13710.0,2.0,0.0,1.0,1.0,4.0,No
PRV51114,256.0,75450.0,294.7265625,8200.0,0.0,75450.0,0.0,69.859375,0.0,1.65625,1.37109375,1.60546875,1.86328125,1.671875,1.5859375,1.2265625,1.234375,1.70703125,1.6328125,1.9296875,349.0,0.0,256.0,19.692307692307693,29.0,75450.0,5803.846153846154,12620.0,5.0,0.0,3.0,1.0,7.0,No
PRV51115,7.0,980.0,140.0,600.0,0.0,980.0,0.0,72.28571428571429,0.0,1.5714285714285714,1.5714285714285714,1.7142857142857142,1.8571428571428568,1.5714285714285714,1.2857142857142858,1.1428571428571428,1.4285714285714286,2.0,1.7142857142857142,2.0,13.0,0.0,7.0,1.1666666666666667,2.0,980.0,163.33333333333334,660.0,3.0,0.0,3.0,1.0,2.0,No
PRV51117,11.0,1870.0,170.0,1400.0,0.0,1870.0,0.0,67.36363636363636,0.0,1.7272727272727273,1.0,1.4545454545454546,1.6363636363636365,1.5454545454545454,1.5454545454545454,1.0909090909090908,1.0,1.7272727272727273,1.6363636363636365,1.9090909090909087,23.0,0.0,11.0,1.5714285714285714,3.0,1870.0,267.1428571428572,1400.0,4.0,0.0,3.0,2.0,5.0,No
PRV51118,16.0,136000.0,8500.0,22000.0,136000.0,0.0,136000.0,66.5,0.0,1.75,1.25,1.5,1.875,1.5625,1.5,1.1875,1.1875,1.5,1.75,1.875,105.0,12.0,16.0,2.2857142857142856,4.0,136000.0,19428.571428571428,35000.0,4.0,4.0,0.0,1.0,5.0,No
PRV51119,95.0,1080580.0,11374.526315789471,118000.0,985000.0,95580.0,10.30550324335635,74.36842105263158,0.0,1.5052631578947369,1.2842105263157897,1.4526315789473685,1.7789473684210526,1.5368421052631578,1.4736842105263157,1.2105263157894737,1.136842105263158,1.673684210526316,1.7157894736842103,1.873684210526316,356.0,40.0,95.0,7.3076923076923075,11.0,1080580.0,83121.53846153847,289580.0,8.0,7.0,1.0,1.0,10.0,Yes
PRV51120,7.0,52000.0,7428.571428571428,15000.0,52000.0,0.0,52000.0,60.85714285714285,0.0,1.4285714285714286,1.1428571428571428,1.5714285714285714,1.7142857142857142,1.7142857142857142,1.5714285714285714,1.1428571428571428,1.2857142857142858,1.7142857142857142,1.8571428571428568,1.8571428571428568,50.0,4.0,7.0,1.1666666666666667,2.0,52000.0,8666.666666666666,15000.0,1.0,1.0,0.0,1.0,1.0,No
PRV51121,7.0,81080.0,11582.857142857143,45000.0,81000.0,80.0,1012.5,66.0,0.0,1.5714285714285714,1.7142857142857142,1.2857142857142858,1.8571428571428568,1.8571428571428568,1.7142857142857142,1.2857142857142858,1.0,1.5714285714285714,1.7142857142857142,2.0,39.0,5.0,7.0,1.1666666666666667,2.0,81080.0,13513.333333333334,63000.0,3.0,3.0,0.0,1.0,3.0,No
PRV51122,7.0,1120.0,160.0,500.0,0.0,1120.0,0.0,66.0,0.0,1.7142857142857142,1.5714285714285714,1.8571428571428568,1.8571428571428568,1.7142857142857142,1.5714285714285714,1.4285714285714286,1.5714285714285714,2.0,1.8571428571428568,2.0,14.0,0.0,7.0,1.1666666666666667,2.0,1120.0,186.66666666666663,500.0,7.0,0.0,4.0,1.0,3.0,No
PRV51123,31.0,26910.0,868.0645161290323,5000.0,9000.0,17910.0,0.5025125628140703,68.45161290322581,0.0,1.5483870967741935,1.3870967741935485,1.6129032258064515,1.967741935483871,1.6129032258064515,1.5483870967741935,1.2580645161290325,1.2580645161290325,1.870967741935484,1.6774193548387095,1.967741935483871,76.0,1.0,31.0,2.583333333333333,7.0,26910.0,2242.5,8480.0,21.0,1.0,9.0,4.0,11.0,No
PRV51125,48.0,131310.0,2735.625,30000.0,110000.0,21310.0,5.161895823557016,70.0625,0.0,1.6041666666666667,1.4166666666666667,1.5,1.8958333333333333,1.7708333333333333,1.625,1.25,1.2708333333333333,1.7916666666666667,1.7291666666666667,1.7916666666666667,133.0,7.0,48.0,4.0,10.0,131310.0,10942.5,70890.0,36.0,6.0,11.0,2.0,11.0,No
PRV51126,20.0,177000.0,8850.0,25000.0,177000.0,0.0,177000.0,69.2,0.0,1.4,1.1,1.35,1.95,1.6,1.45,1.25,1.0,1.55,1.8,1.9,110.0,11.0,20.0,2.0,4.0,177000.0,17700.0,44000.0,2.0,2.0,0.0,1.0,7.0,Yes
PRV51128,50.0,102220.0,2044.4,29000.0,90000.0,12220.0,7.364975450081833,67.68,0.0,1.58,1.34,1.52,1.64,1.66,1.56,1.28,1.24,1.58,1.7,1.9,127.0,3.0,50.0,3.8461538461538463,6.0,102220.0,7863.076923076923,29880.0,19.0,1.0,14.0,5.0,10.0,No
PRV51129,94.0,22860.0,243.1914893617021,2000.0,0.0,22860.0,0.0,73.0,0.0,1.6170212765957446,1.446808510638298,1.6063829787234043,1.8617021276595744,1.74468085106383,1.6063829787234043,1.3085106382978724,1.1595744680851063,1.74468085106383,1.75531914893617,1.9361702127659572,168.0,0.0,94.0,7.833333333333333,11.0,22860.0,1905.0,3370.0,53.0,0.0,29.0,9.0,18.0,No
PRV51130,7.0,4970.0,710.0,3100.0,0.0,4970.0,0.0,61.285714285714285,0.0,1.7142857142857142,1.4285714285714286,1.5714285714285714,1.8571428571428568,1.5714285714285714,1.1428571428571428,1.7142857142857142,1.1428571428571428,2.0,1.5714285714285714,1.5714285714285714,19.0,0.0,7.0,1.4,2.0,4970.0,994.0,3100.0,2.0,0.0,2.0,1.0,3.0,No
PRV51131,8.0,1160.0,145.0,800.0,0.0,1160.0,0.0,73.875,0.0,1.625,1.625,1.625,1.875,1.625,1.5,1.125,1.375,1.875,1.75,1.875,22.0,0.0,8.0,1.6,2.0,1160.0,232.0,800.0,4.0,0.0,3.0,2.0,3.0,No
PRV51132,8.0,5330.0,666.25,4000.0,4000.0,1330.0,3.007518796992481,73.75,0.0,1.875,1.625,1.625,2.0,2.0,1.875,1.5,1.5,1.625,2.0,2.0,18.0,1.0,8.0,2.0,3.0,5330.0,1332.5,4860.0,5.0,1.0,4.0,2.0,4.0,No
PRV51134,15.0,7610.0,507.3333333333333,2900.0,0.0,7610.0,0.0,62.93333333333333,0.0,1.3333333333333333,1.4,1.5333333333333334,1.9333333333333331,1.6666666666666667,1.4666666666666666,1.3333333333333333,1.4,1.8666666666666667,1.7333333333333334,2.0,28.0,0.0,15.0,1.6666666666666667,3.0,7610.0,845.5555555555555,2900.0,3.0,0.0,1.0,1.0,3.0,No
PRV51135,4.0,220.0,55.0,90.0,0.0,220.0,0.0,67.25,0.0,2.0,1.75,1.75,1.25,1.0,2.0,1.75,1.0,1.25,2.0,2.0,7.0,0.0,4.0,1.0,1.0,220.0,55.0,90.0,1.0,0.0,1.0,1.0,2.0,No
PRV51136,1.0,20000.0,20000.0,20000.0,20000.0,0.0,20000.0,70.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,9.0,1.0,1.0,1.0,1.0,20000.0,20000.0,20000.0,1.0,1.0,0.0,1.0,1.0,No
PRV51137,53.0,15880.0,299.62264150943395,6000.0,6000.0,9880.0,0.6072874493927125,71.60377358490567,0.0,1.5849056603773586,1.30188679245283,1.679245283018868,1.830188679245283,1.6415094339622642,1.5660377358490567,1.169811320754717,1.2452830188679245,1.5849056603773586,1.6226415094339623,1.962264150943396,107.0,1.0,53.0,4.818181818181818,8.0,15880.0,1443.6363636363635,6360.0,23.0,1.0,11.0,3.0,12.0,No
PRV51138,24.0,13370.0,557.0833333333334,6000.0,6000.0,7370.0,0.8141112618724559,72.16666666666667,0.0,1.75,1.375,1.6666666666666667,1.8333333333333333,1.75,1.5416666666666667,1.6666666666666667,1.2083333333333333,1.625,1.5833333333333333,1.9166666666666667,54.0,1.0,24.0,2.1818181818181817,5.0,13370.0,1215.4545454545455,6780.0,7.0,1.0,6.0,3.0,5.0,No
PRV51139,43.0,52580.0,1222.7906976744189,14000.0,41300.0,11280.0,3.661347517730496,73.83720930232558,0.0,1.6511627906976745,1.3953488372093024,1.627906976744186,1.837209302325581,1.7209302325581397,1.441860465116279,1.2325581395348837,1.255813953488372,1.7209302325581397,1.813953488372093,1.930232558139535,108.0,1.0,43.0,3.3076923076923075,7.0,52580.0,4044.6153846153848,14040.0,34.0,1.0,10.0,9.0,17.0,No
PRV51140,478.0,452340.0,946.3179916317991,16000.0,307400.0,144940.0,2.1208776045260107,72.2866108786611,0.0,1.6255230125523012,1.389121338912134,1.6150627615062765,1.8493723849372383,1.6757322175732217,1.5878661087866108,1.284518828451883,1.2594142259414225,1.696652719665272,1.6778242677824269,1.893305439330544,714.0,15.0,478.0,36.76923076923077,52.0,452340.0,34795.38461538462,66890.0,5.0,2.0,2.0,3.0,7.0,No
PRV51141,71.0,19490.0,274.50704225352115,1900.0,0.0,19490.0,0.0,73.95774647887323,0.0,1.7464788732394363,1.4929577464788732,1.732394366197183,1.9014084507042253,1.7464788732394363,1.6338028169014085,1.352112676056338,1.3943661971830985,1.816901408450704,1.8028169014084507,1.9295774647887325,142.0,0.0,71.0,5.916666666666667,8.0,19490.0,1624.1666666666667,5310.0,8.0,0.0,5.0,6.0,10.0,No
PRV51142,50.0,104470.0,2089.4,57000.0,97000.0,7470.0,12.985274431057563,72.38,0.0,1.68,1.36,1.58,1.88,1.74,1.64,1.36,1.2,1.74,1.88,1.84,127.0,3.0,50.0,3.8461538461538463,8.0,104470.0,8036.153846153846,57090.0,15.0,2.0,7.0,2.0,6.0,No
PRV51143,74.0,19720.0,266.4864864864865,3300.0,0.0,19720.0,0.0,71.67567567567568,0.0,1.5675675675675675,1.4189189189189189,1.6756756756756757,1.8513513513513515,1.7432432432432432,1.662162162162162,1.4189189189189189,1.4324324324324325,1.7027027027027026,1.7702702702702702,1.945945945945946,137.0,0.0,74.0,5.6923076923076925,9.0,19720.0,1516.923076923077,3460.0,25.0,0.0,12.0,10.0,16.0,No
PRV51144,28.0,60920.0,2175.714285714286,33000.0,53000.0,7920.0,6.691919191919192,75.60714285714286,0.0,1.6071428571428572,1.4642857142857142,1.7142857142857142,1.7142857142857142,1.75,1.5357142857142858,1.3571428571428572,1.1785714285714286,1.6428571428571428,1.7142857142857142,1.9642857142857144,77.0,3.0,28.0,2.8,5.0,60920.0,6092.0,43100.0,14.0,3.0,6.0,3.0,9.0,No
PRV51145,201.0,1606260.0,7991.3432835820895,46000.0,1600600.0,5660.0,282.791519434629,72.60199004975124,0.0,1.4875621890547264,1.328358208955224,1.4825870646766168,1.7960199004975124,1.592039800995025,1.5472636815920398,1.2587064676616917,1.1840796019900497,1.6517412935323383,1.6517412935323383,1.835820895522388,542.0,64.0,201.0,15.461538461538462,24.0,1606260.0,123558.46153846152,222190.0,36.0,1.0,17.0,7.0,14.0,Yes
PRV51146,344.0,1678740.0,4880.058139534884,57000.0,1618200.0,60540.0,26.729435084241825,73.3546511627907,0.0,1.6017441860465116,1.3430232558139534,1.5116279069767442,1.822674418604651,1.622093023255814,1.566860465116279,1.2906976744186047,1.183139534883721,1.6366279069767442,1.6686046511627908,1.8895348837209305,695.0,61.0,344.0,26.46153846153846,42.0,1678740.0,129133.84615384616,257410.0,74.0,5.0,44.0,25.0,48.0,Yes
PRV51147,31.0,8560.0,276.1290322580645,3300.0,0.0,8560.0,0.0,71.19354838709677,0.0,1.7096774193548387,1.4516129032258065,1.6129032258064515,1.870967741935484,1.7741935483870968,1.6451612903225807,1.3225806451612905,1.4516129032258065,1.7741935483870968,1.8387096774193548,1.967741935483871,66.0,0.0,31.0,2.8181818181818183,8.0,8560.0,778.1818181818181,3580.0,22.0,0.0,9.0,5.0,11.0,No
PRV51148,327.0,488310.0,1493.302752293578,37000.0,398400.0,89910.0,4.431097764431097,73.03975535168196,0.0,1.6636085626911314,1.4097859327217126,1.5871559633027523,1.819571865443425,1.7125382262996942,1.5749235474006116,1.311926605504587,1.2324159021406729,1.672782874617737,1.6850152905198776,1.9051987767584095,555.0,22.0,327.0,25.153846153846157,33.0,488310.0,37562.307692307695,92870.0,60.0,19.0,38.0,12.0,24.0,Yes
PRV51149,147.0,1120650.0,7623.469387755102,57000.0,1113000.0,7650.0,145.49019607843138,71.33333333333333,0.0,1.564625850340136,1.2925170068027212,1.3877551020408163,1.8775510204081636,1.5170068027210883,1.489795918367347,1.251700680272109,1.1768707482993197,1.5850340136054422,1.6394557823129252,1.829931972789116,467.0,53.0,147.0,11.307692307692308,19.0,1120650.0,86203.84615384616,215320.0,25.0,1.0,12.0,5.0,13.0,Yes
PRV51151,229.0,199340.0,870.4803493449782,16000.0,142000.0,57340.0,2.4764562260202303,72.90829694323143,0.0,1.5502183406113537,1.406113537117904,1.5458515283842795,1.851528384279476,1.6331877729257642,1.5065502183406114,1.310043668122271,1.2358078602620088,1.703056768558952,1.689956331877729,1.890829694323144,415.0,11.0,229.0,19.08333333333333,28.0,199340.0,16611.666666666668,34430.0,97.0,12.0,53.0,21.0,46.0,No
PRV51152,81.0,25570.0,315.679012345679,3300.0,0.0,25570.0,0.0,72.58024691358025,0.0,1.4938271604938271,1.4444444444444444,1.469135802469136,1.9876543209876545,1.617283950617284,1.4197530864197532,1.2345679012345678,1.3209876543209875,1.728395061728395,1.691358024691358,1.839506172839506,155.0,0.0,81.0,6.230769230769231,11.0,25570.0,1966.923076923077,5650.0,3.0,0.0,3.0,2.0,3.0,No
PRV51153,87.0,71490.0,821.7241379310345,34000.0,51000.0,20490.0,2.489019033674964,72.19540229885058,0.0,1.6666666666666667,1.4367816091954022,1.6206896551724137,1.8735632183908049,1.6781609195402298,1.4482758620689655,1.3218390804597702,1.2758620689655171,1.6551724137931034,1.6781609195402298,1.9195402298850572,173.0,4.0,87.0,7.25,11.0,71490.0,5957.5,35680.0,51.0,4.0,22.0,14.0,25.0,No
PRV51154,154.0,45080.0,292.72727272727275,8100.0,0.0,45080.0,0.0,74.41558441558442,0.0,1.5909090909090908,1.3896103896103895,1.6493506493506491,1.8571428571428568,1.6948051948051948,1.5324675324675323,1.3051948051948052,1.344155844155844,1.6428571428571428,1.6233766233766234,1.8831168831168832,272.0,0.0,154.0,12.833333333333334,18.0,45080.0,3756.6666666666665,10870.0,3.0,0.0,2.0,4.0,10.0,No
PRV51155,112.0,26240.0,234.28571428571428,3300.0,0.0,26240.0,0.0,72.41071428571429,0.0,1.5446428571428572,1.4642857142857142,1.6875,1.8214285714285716,1.7232142857142858,1.5892857142857142,1.3392857142857142,1.3303571428571428,1.7321428571428572,1.7053571428571428,1.9107142857142856,197.0,0.0,112.0,9.333333333333334,14.0,26240.0,2186.6666666666665,7480.0,1.0,0.0,0.0,2.0,3.0,No
PRV51156,533.0,138250.0,259.3808630393996,3300.0,0.0,138250.0,0.0,73.05440900562851,0.0,1.649155722326454,1.450281425891182,1.6585365853658536,1.853658536585366,1.6697936210131332,1.5909943714821764,1.3377110694183865,1.2889305816135084,1.6829268292682926,1.6866791744840526,1.9193245778611632,689.0,0.0,533.0,41.0,55.0,138250.0,10634.615384615385,19020.0,3.0,0.0,1.0,2.0,9.0,No
PRV51159,561.0,796900.0,1420.4991087344029,57000.0,635660.0,161240.0,3.942322004465393,73.52762923351159,0.0,1.5935828877005347,1.4545454545454546,1.625668449197861,1.8377896613190727,1.6934046345811051,1.5846702317290553,1.3137254901960784,1.2798573975044565,1.6844919786096255,1.695187165775401,1.8877005347593585,814.0,28.0,561.0,43.15384615384615,64.0,796900.0,61300.0,140370.0,99.0,1.0,65.0,19.0,52.0,Yes
PRV51160,112.0,871980.0,7785.535714285715,57000.0,866000.0,5980.0,144.8160535117057,72.80357142857143,0.0,1.5267857142857142,1.2946428571428572,1.3839285714285714,1.7589285714285714,1.4910714285714286,1.5357142857142858,1.2410714285714286,1.2321428571428572,1.5982142857142858,1.6160714285714286,1.7946428571428572,396.0,41.0,112.0,8.615384615384615,14.0,871980.0,67075.38461538461,134000.0,20.0,3.0,8.0,5.0,9.0,No
